# [OII]3727+3729 [OIII]5007 [NII]6584 [SII]6717+6731 Z_direct_method Reference
# **********************************************************************************
# **** Please refer to Pilyugin & Grebel (2016) and Ho (2019) for details of   *****
# **** this compilation and cite corresponding paper(s) should this becomes    *****
# **** useful for your work                                                    *****
# **********************************************************************************
# Pilyugin & Grebel (2016) compilation
4.460    2.270    0.207    0.425    8.353    LeeHenry2003AJ125p2975
4.150    2.730    0.254    0.420    8.253    LeeHenry2003AA401
2.110    2.820    0.200    0.328    7.952    LeeHenry2003AA401
0.701    5.230    0.042    0.192    7.611    LeeHenry2003AA401
2.474    1.402    0.099    0.419    7.637    LeeJanice2004ApJ616
2.615    3.624    0.084    0.314    7.934    LeeJanice2004ApJ616
1.173    3.043    0.010    0.190    7.592    LeeJanice2004ApJ616
2.053    4.263    0.153    0.366    8.211    LeeJanice2004ApJ616
1.831    4.857    0.109    0.337    8.139    LeeJanice2004ApJ616
3.020    3.631    0.148    0.250    8.500    Lequeux1979AA80
1.445    5.370    0.062    0.108    8.189    Lequeux1979AA80
1.995    4.898    0.059    0.121    8.269    Lequeux1979AA80
1.479    3.802    0.107    0.174    8.047    Lequeux1979AA80
1.445    5.370    0.115    0.154    8.274    Lequeux1979AA80
3.090    4.169    0.132    0.350    8.066    Lequeux1979AA80
1.122    7.586    0.072    0.103    8.076    Lequeux1979AA80
4.700    2.430    0.289    0.242    8.205    LopezSanchez2004ApJS153
3.480    2.740    0.256    0.718    8.192    LopezSanchez2004ApJS153
1.612    5.460    0.098    0.289    8.081    LopezSanchez2004ApJS153
2.102    4.130    0.102    0.332    8.060    LopezSanchez2004ApJS153
4.110    3.060    0.302    0.808    8.196    LopezSanchez2004ApJS153
1.825    4.600    0.118    0.261    8.244    LopezSanchez2007ApJ656
3.534    3.002    0.225    0.650    8.276    LopezSanchez2007ApJ656
1.910    4.230    0.147    0.371    8.043    LopezSanchez2009AA508
2.130    4.300    0.140    0.382    8.057    LopezSanchez2009AA508
2.790    2.280    0.392    0.687    8.193    LopezSanchez2009AA508
2.510    3.050    0.378    0.874    8.226    LopezSanchez2009AA508
0.999    7.310    0.042    0.138    8.114    LopezSanchez2009AA508
2.261    3.120    0.284    0.289    7.923    LopezSanchez2009AA508
1.002    6.230    0.056    0.171    7.993    LopezSanchez2009AA508
0.778    4.810    0.022    0.105    7.632    LopezSanchez2009AA508
2.130    3.750    0.287    0.355    8.196    LopezSanchez2009AA508
3.060    2.930    0.370    0.639    8.300    LopezSanchez2009AA508
2.240    5.600    0.093    0.309    8.031    LopezSanchez2009AA508
1.870    5.220    0.057    0.309    7.851    LopezSanchez2009AA508
2.700    4.550    0.104    0.475    8.015    LopezSanchez2009AA508
2.600    3.130    0.205    0.281    8.220    LopezSanchez2011MN411
1.710    3.730    0.125    0.150    8.280    LopezSanchez2011MN411
2.230    2.890    0.173    0.328    8.220    LopezSanchez2011MN411
2.050    3.670    0.164    0.229    8.195    LopezSanchez2011MN411
1.580    3.440    0.172    0.170    8.191    LopezSanchez2011MN411
1.420    3.830    0.098    0.122    8.225    LopezSanchez2011MN411
1.270    4.000    0.091    0.119    8.214    LopezSanchez2011MN411
1.914    3.240    0.417    0.357    8.526    Luridiana2002RevMex38
1.022    6.762    0.075    0.190    7.814    Luridiana2002RevMex38
1.000    3.410    0.161    0.167    7.892    Magrini2009MNRAS398
1.000    7.570    0.099    0.128    8.472    Magrini2009MNRAS398
1.150    3.440    0.166    0.181    7.914    Magrini2009MNRAS398
1.410    1.800    0.271    0.296    8.012    Magrini2009MNRAS398
0.484    3.700    0.174    0.168    8.291    Magrini2009MNRAS398
1.778    3.556    0.169    0.307    8.052    McCall1985ApJS57
2.333    4.477    0.090    0.171    8.328    McCall1985ApJS57
2.203    4.355    0.152    0.431    8.151    McCall1985ApJS57
2.992    3.083    0.192    0.324    7.900    McCall1985ApJS57
5.200    1.884    0.242    0.267    7.677    McCall1985ApJS57
2.228    3.428    0.265    0.173    8.507    McCall1985ApJS57
2.805    1.972    0.557    0.502    7.862    McCall1985ApJS57
2.488    4.171    0.082    0.350    7.928    Melbourne2004AJ127
1.269    5.655    0.055    0.243    7.863    Melbourne2004AJ127
2.048    5.155    0.087    0.337    7.924    Melbourne2004AJ127
1.510    3.893    0.063    0.317    7.511    Melbourne2004AJ127
1.091    3.574    0.035    0.186    7.551    Melbourne2004AJ127
2.796    2.888    0.140    0.558    7.948    Melbourne2004AJ127
2.429    5.283    0.107    0.366    8.060    Melbourne2004AJ127
2.536    2.046    0.082    0.361    7.473    Melbourne2004AJ127
0.138    4.061    0.011    0.030    7.645    Melnick1992AA253
0.255    3.493    0.012    0.036    7.338    Melnick1992AA253
2.220    4.340    0.100    0.220    8.097    Miller1996AJ112
2.000    3.510    0.110    0.400    7.751    Miller1996ApJ458
1.087    6.091    0.049    0.168    8.006    Noeske2000AA361
2.080    3.895    0.138    0.347    7.959    Noeske2000AA361
2.670    3.930    0.150    0.310    8.245    OConnell1978ApJ226
2.570    5.754    0.102    0.205    8.371    Pagel1979MNRAS189
1.585    4.571    0.052    0.160    8.124    Pagel1980MNRAS193
1.549    5.012    0.055    0.149    8.194    Pagel1980MNRAS193
1.660    4.677    0.066    0.123    8.416    Pagel1980MNRAS193
3.631    3.548    0.178    0.351    8.160    Pagel1980MNRAS193
0.539    7.690    0.042    0.078    8.083    Pagel1992MNRAS255
2.590    2.310    0.460    0.490    8.379    Pastoriza1993MNRAS260
3.160    2.450    0.550    0.550    8.086    Pastoriza1993MNRAS260
0.575    7.079    0.023    0.076    7.916    Peimbert1986AA158
1.580    3.020    0.080    0.230    7.675    Pena2007AA476
2.290    2.470    0.110    0.340    7.681    Pena2007AA476
1.630    3.440    0.130    0.480    7.783    Pena2007AA476
1.730    3.810    0.120    0.290    7.872    Pena2007AA476
1.720    1.980    0.180    0.440    7.717    Pena2007AA476
1.550    3.950    0.060    0.190    7.887    Pena2007AA476
1.000    2.870    0.050    0.130    7.666    Pena2007AA476
4.117    2.393    0.234    0.650    8.055    PerezMontero2009AA497
3.673    2.759    0.222    0.493    7.933    PerezMontero2009AA497
1.850    4.510    0.100    0.330    7.759    Popescu2000AAS142
2.420    4.450    0.100    0.470    8.128    Popescu2000AAS142
2.610    4.920    0.110    0.300    8.056    Popescu2000AAS142
1.860    4.900    0.090    0.350    7.882    Popescu2000AAS142
5.300    5.580    0.110    0.360    7.926    Popescu2000AAS142
3.490    3.870    0.120    0.460    7.797    Popescu2000AAS142
0.926    4.574    0.030    0.154    7.688    Pustilnik2002AA389
2.170    5.432    0.062    0.256    7.931    Pustilnik2002AA389
1.394    6.041    0.042    0.145    7.822    Pustilnik2003AA400
1.803    2.830    0.039    0.266    7.450    Pustilnik2003AA400
0.847    2.863    0.212    0.405    8.302    Pustilnik2003AA400
3.093    3.818    0.223    0.451    8.200    Pustilnik2003AA400
0.306    3.577    0.010    0.044    7.409    Pustilnik2003AA409
0.402    5.834    0.071    0.070    7.087    Pustilnik2004AA419
0.545    1.876    0.016    0.051    7.171    Pustilnik2005AA443
0.823    1.235    0.027    0.078    7.034    Pustilnik2005AA443
0.523    3.965    0.019    0.080    7.394    Pustilnik2006AstL32
1.445    6.761    0.074    0.145    8.198    Rayo1982ApJ255
2.455    3.236    0.309    0.196    8.525    Rayo1982ApJ255
2.767    3.223    0.069    0.429    7.867    Saviane2008AA487
2.191    3.849    0.064    0.352    8.014    Saviane2008AA487
0.942    2.473    0.029    0.147    7.590    Saviane2008AA487
1.080    4.883    0.075    0.234    8.236    Saviane2008AA487
0.581    5.328    0.027    0.100    7.549    Saviane2008AA487
0.871    2.551    0.034    0.139    7.563    Saviane2008AA487
3.130    2.690    0.315    0.428    7.796    Sedwick1981PNAS78
1.950    3.500    0.233    0.297    8.271    Sedwick1981PNAS78
3.260    3.370    0.235    0.307    8.389    Sedwick1981PNAS78
2.960    3.250    0.282    0.341    8.207    Sedwick1981PNAS78
1.160    6.800    0.064    0.152    7.790    Sedwick1981PNAS78
1.630    4.600    0.114    0.216    8.252    Sedwick1981PNAS78
1.320    6.970    0.061    0.141    8.092    Skillman1985ApJ290
3.000    3.920    0.130    0.480    7.968    Skillman1985ApJ290
2.040    4.600    0.160    0.270    8.093    Skillman1985ApJ290
1.560    5.640    0.170    0.210    8.031    Skillman1985ApJ290
1.610    5.950    0.091    0.164    8.190    Skillman1985ApJ290
1.200    5.930    0.058    0.129    8.217    Skillman1989MNRAS240
1.700    4.070    0.104    0.390    7.792    Skillman1989MNRAS240
1.700    5.440    0.098    0.420    7.693    Skillman1989MNRAS240
0.466    1.717    0.013    0.070    7.218    Skillman1993ApJ655
0.264    1.950    0.008    0.036    7.108    Skillman1993ApJ655
4.204    3.086    0.116    0.598    7.878    Skillman2003AJ125
2.072    2.654    0.098    0.307    7.714    Skillman2003AJ125
1.109    2.291    0.046    0.120    7.416    Skillman2003AJ125
1.757    4.530    0.124    0.237    8.222    Skillman2003AJ125
3.379    2.547    0.262    0.581    7.984    Skillman2003AJ125
4.507    0.612    1.165    0.686    8.071    Stanghellini2010AA521
2.948    1.753    0.610    0.309    8.093    Stanghellini2010AA521
3.018    1.272    0.743    0.346    8.118    Stanghellini2010AA521
4.208    1.107    0.948    0.590    8.200    Stanghellini2010AA521
3.746    0.971    0.801    0.301    8.459    Stanghellini2010AA521
4.474    0.470    1.193    0.790    8.607    Stanghellini2010AA521
3.486    1.536    0.881    0.480    7.971    Stanghellini2010AA521
1.796    2.586    0.518    0.389    7.805    Stanghellini2010AA521
4.082    0.540    0.998    0.807    8.369    Stanghellini2010AA521
3.895    1.504    0.750    0.508    8.150    Stanghellini2010AA521
1.432    4.107    0.155    0.221    8.346    Terlevich1991AAS91
1.738    6.634    0.055    0.204    8.041    Terlevich1991AAS91
0.442    7.775    0.054    0.104    8.170    Terlevich1991AAS91
2.091    5.838    0.128    0.260    8.189    Terlevich1991AAS91
3.327    4.073    0.111    0.443    8.178    Terlevich1991AAS91
2.283    5.120    0.113    0.191    8.242    Terlevich1991AAS91
3.102    4.128    0.153    0.280    8.334    Terlevich1991AAS91
0.966    8.000    0.082    0.176    8.146    Terlevich1991AAS91
1.303    6.434    0.074    0.204    8.069    Terlevich1991AAS91
2.088    5.091    0.092    0.112    8.342    Terlevich1991AAS91
4.101    4.232    0.095    0.417    7.898    Terlevich1991AAS91
0.849    7.729    0.038    0.154    8.047    Terlevich1991AAS91
2.869    2.828    0.394    0.471    8.019    Terlevich1991AAS91
3.824    3.237    0.144    0.417    7.941    Terlevich1991AAS91
0.455    6.434    0.019    0.072    7.743    Terlevich1991AAS91
1.628    5.660    0.059    0.176    7.929    Terlevich1991AAS91
0.786    8.111    0.055    0.116    8.092    Terlevich1991AAS91
1.316    6.758    0.076    0.195    8.064    Terlevich1991AAS91
1.500    5.577    0.101    0.228    8.242    Terlevich1991AAS91
1.296    4.800    0.220    0.232    7.979    Terlevich1991AAS91
2.023    5.430    0.051    0.280    8.057    Terlevich1991AAS91
0.967    6.857    0.043    0.126    7.965    Terlevich1991AAS91
2.308    5.161    0.101    0.280    8.184    Terlevich1991AAS91
1.288    4.918    0.070    0.170    7.787    Terlevich1991AAS91
1.070    4.364    0.033    0.124    7.643    Thuan1995ApJ445
2.355    2.979    0.104    0.465    7.877    Thuan1995ApJ445
1.060    2.977    0.033    0.150    7.420    Thuan1995ApJ445
0.558    6.310    0.018    0.074    7.684    Thuan1995ApJ445
2.249    4.854    0.154    0.520    7.572    Thuan1995ApJ445
1.054    3.523    0.037    0.152    7.553    Thuan1999ApJ525
0.832    3.670    0.029    0.123    7.574    Thuan1999ApJ525
2.570    0.871    0.676    0.279    8.381    TorresPeimb1989ApJ345
2.138    3.020    0.363    0.225    8.438    TorresPeimb1989ApJ345
3.090    3.311    0.331    0.467    8.386    TorresPeimb1989ApJ345
1.318    6.310    0.089    0.176    8.105    TorresPeimb1989ApJ345
1.880    4.210    0.110    0.250    8.127    Tullmann2003AA412
2.982    4.063    0.137    0.370    8.116    vanZee1997AJ114
3.196    3.196    0.232    0.592    8.110    vanZee1997AJ114
2.128    4.068    0.082    0.235    7.754    vanZee1997AJ114
4.242    2.746    0.167    0.580    8.198    vanZee1997AJ114
3.144    4.212    0.127    0.424    8.427    vanZee1997AJ114
2.592    4.846    0.109    0.262    8.222    vanZee1997AJ114
3.286    1.787    0.098    0.338    7.822    vanZee1997AJ114
3.240    2.469    0.117    0.360    8.012    vanZee1997AJ114
3.802    1.898    0.117    0.464    8.056    vanZee1997AJ114
2.640    3.776    0.095    0.300    8.243    vanZee1997AJ114
3.036    2.106    0.137    0.684    7.907    vanZee1997AJ114
0.914    5.835    0.054    0.136    7.891    vanZee1997AJ114
1.451    2.442    0.017    0.098    7.557    vanZee1997AJ114
1.900    2.062    0.041    0.151    7.649    vanZee1997AJ114
2.491    3.547    0.101    0.299    8.059    vanZee1997AJ114
1.800    1.878    0.043    0.141    7.740    vanZee1997AJ114
3.344    1.827    0.106    0.415    7.841    vanZee1997AJ114
2.540    3.856    0.217    0.339    8.530    vanZee1998AJ116
2.040    4.250    0.111    0.258    8.437    vanZee1998AJ116
1.890    3.945    0.236    0.250    8.222    vanZee1998AJ116
2.520    3.505    0.207    0.463    8.375    vanZee1998AJ116
3.640    3.423    0.263    0.526    8.205    vanZee1998AJ116
3.240    4.038    0.173    0.392    8.535    vanZee1998AJ116
3.110    3.520    0.203    0.447    8.240    vanZee1998AJ116
2.470    4.853    0.125    0.297    8.052    vanZee1998AJ116
1.230    4.765    0.057    0.165    7.953    vanZee1998AJ116
2.600    3.065    0.178    0.509    8.471    vanZee1998AJ116
3.060    3.735    0.147    0.377    8.375    vanZee1998AJ116
0.980    5.944    0.112    0.176    8.416    vanZee1998AJ116
3.000    3.005    0.202    0.347    8.264    vanZee1998AJ116
2.050    3.993    0.102    0.206    8.002    vanZee1998AJ116
2.130    3.637    0.102    0.247    7.900    vanZee1998AJ116
0.834    1.441    0.030    0.092    7.220    vanZee2000ApJ543
0.503    1.841    0.021    0.055    7.298    vanZee2000ApJ543
1.254    2.383    0.051    0.125    7.524    vanZee2006ApJ636
2.028    5.435    0.097    0.381    7.982    vanZee2006ApJ636
2.057    5.427    0.110    0.377    8.011    vanZee2006ApJ636
2.663    1.860    0.146    0.438    7.808    vanZee2006ApJ636
2.782    3.434    0.070    0.321    7.933    vanZee2006ApJ636
3.181    2.846    0.095    0.451    7.908    vanZee2006ApJ636
2.873    2.990    0.172    0.473    7.990    vanZee2006ApJ636
1.968    4.004    0.123    0.265    8.018    vanZee2006ApJ636
1.719    4.464    0.126    0.242    8.075    vanZee2006ApJ636
0.779    3.245    0.026    0.088    7.524    vanZee2006ApJ636
1.207    4.361    0.049    0.194    7.792    vanZee2006ApJ636
0.949    5.107    0.041    0.141    7.738    vanZee2006ApJ636
1.242    4.015    0.056    0.171    7.835    vanZee2006ApJ636
2.130    3.940    0.153    0.531    7.866    vanZee2006ApJ636
2.921    3.586    0.192    0.636    7.873    vanZee2006ApJ636
3.410    2.974    0.233    0.669    7.893    vanZee2006ApJ636
0.913    1.332    0.041    0.103    7.316    vanZee2006ApJ636
0.553    1.865    0.029    0.059    7.260    vanZee2006ApJ636
1.603    4.280    0.056    0.175    7.931    vanZee2006ApJ636
1.943    2.824    0.150    0.578    7.884    vanZee2006ApJ636
3.001    2.047    0.281    0.623    7.938    vanZee2006ApJ636
3.173    2.138    0.293    0.771    7.946    vanZee2006ApJ636
2.067    3.238    0.233    0.385    8.076    vanZee2006ApJ636
2.938    2.471    0.366    0.784    7.989    vanZee2006ApJ636
2.122    2.464    0.074    0.300    7.789    vanZee2006ApJ636
2.031    2.103    0.078    0.255    7.590    vanZee2006ApJ637
2.160    1.934    0.094    0.279    7.631    vanZee2006ApJ637
0.701    6.246    0.035    0.073    7.878    Viallefond1983ApJ269
2.152    2.077    0.335    0.284    8.407    Vilchez1988MNRAS235
2.090    3.882    0.305    0.425    8.395    Vilchez1988MNRAS235
1.482    4.647    0.097    0.188    8.429    vanZee1997AJ114
1.482    4.647    0.097    0.188    8.317    vanZee1997AJ114
1.260    5.531    0.079    0.181    8.315    Vilchez2003ApJS145
2.541    3.605    0.205    0.392    8.317    Vilchez2003ApJS145
1.102    4.637    0.031    0.201    7.755    Vilchez2003ApJS145
1.989    3.526    0.177    0.243    7.962    Vilchez2003ApJS145
3.410    3.211    0.196    0.614    8.053    Vilchez2003ApJS145
3.007    2.995    0.242    0.707    8.426    Vilchez2003ApJS145
2.959    1.853    0.386    0.975    7.722    Vilchez2003ApJS145
2.128    2.910    0.072    0.308    7.599    Vilchez2003ApJS145
2.696    2.150    0.355    0.836    7.859    Vilchez2003ApJS145
1.700    5.160    0.066    0.124    8.310    Webster1983MNRAS204
2.660    4.450    0.090    0.186    8.347    Webster1983MNRAS204
5.240    2.360    0.180    0.328    8.516    Webster1983MNRAS204
2.610    4.410    0.106    0.219    8.323    Webster1983MNRAS204
2.230    2.420    0.166    0.162    7.511    Webster1983MNRAS204
2.900    4.300    0.124    0.301    8.193    Webster1983MNRAS204
1.980    4.420    0.170    0.443    8.209    Webster1983MNRAS204
1.490    5.810    0.190    0.224    8.142    Webster1983MNRAS204
3.430    3.480    0.230    0.682    8.170    Webster1983MNRAS204
2.450    3.890    0.180    0.360    8.510    Zahid2011ApJ141
2.050    4.060    0.100    0.161    8.300    Zahid2011ApJ141
2.700    2.700    0.200    0.460    8.078    Zahid2011ApJ141
1.590    3.640    0.050    0.180    7.616    Berg2012ApJ754
3.250    1.620    0.125    0.708    7.585    Berg2012ApJ754
3.320    2.350    0.140    0.710    7.846    Berg2012ApJ754
2.800    3.270    0.120    0.430    8.035    Berg2012ApJ754
2.270    3.610    0.122    0.290    7.962    Berg2012ApJ754
2.190    4.130    0.109    0.353    8.048    Berg2012ApJ754
2.610    3.320    0.080    0.247    7.925    Berg2012ApJ754
2.080    4.260    0.092    0.333    7.986    Berg2012ApJ754
3.420    2.140    0.480    0.630    8.343    Berg2012ApJ754
2.790    1.780    0.410    0.444    8.054    Berg2012ApJ754
2.030    1.910    0.060    0.310    7.680    Berg2012ApJ754
1.680    2.530    0.054    0.243    7.682    Berg2012ApJ754
2.390    2.910    0.250    0.590    8.217    Berg2012ApJ754
2.600    3.280    0.300    0.470    8.099    Berg2012ApJ754
4.060    2.590    0.310    0.670    8.015    Berg2012ApJ754
4.000    2.030    0.210    0.820    7.577    Berg2012ApJ754
1.880    3.660    0.070    0.228    7.932    Berg2012ApJ754
3.120    2.800    0.150    0.580    8.118    Berg2012ApJ754
1.060    4.940    0.035    0.134    7.874    Berg2012ApJ754
0.580    1.890    0.016    0.100    7.155    Berg2012ApJ754
2.080    3.490    0.120    0.530    7.753    Berg2012ApJ754
1.780    3.710    0.082    0.263    7.778    Berg2012ApJ754
3.280    2.510    0.230    0.530    7.887    Berg2012ApJ754
2.470    1.700    0.380    1.010    7.315    Berg2012ApJ754
1.590    5.530    0.090    0.370    7.964    Berg2012ApJ754
4.060    2.480    0.240    0.530    7.724    Berg2012ApJ754
1.600    2.840    0.051    0.210    7.628    Berg2012ApJ754
2.910    2.960    0.190    0.550    8.093    Berg2012ApJ754
3.450    3.110    0.200    0.500    8.046    Berg2012ApJ754
0.940    2.890    0.030    0.117    7.507    Berg2012ApJ754
3.720    0.490    0.130    0.580    7.438    Berg2012ApJ754
1.020    2.510    0.033    0.110    7.446    Berg2012ApJ754
1.650    5.250    0.090    0.350    7.983    Berg2012ApJ754
3.260    2.330    0.230    0.600    8.209    Berg2012ApJ754
3.040    2.540    0.205    0.480    8.246    Berg2012ApJ754
2.390    3.460    0.163    0.310    8.378    Berg2012ApJ754
1.910    2.330    0.066    0.240    7.714    Berg2012ApJ754
0.800    6.710    0.023    0.110    8.081    Berg2012ApJ754
1.620    2.940    0.040    0.170    7.750    Berg2012ApJ754
1.470    3.250    0.050    0.200    7.723    Berg2012ApJ754
1.770    4.170    0.070    0.240    7.989    Berg2012ApJ754
1.750    4.150    0.060    0.200    7.942    Berg2012ApJ754
3.460    1.260    0.202    0.600    7.827    Berg2012ApJ754
1.310    4.640    0.047    0.138    7.999    Berg2012ApJ754
1.987    0.995    0.075    0.346    6.703    Izotov2012AA546
1.178    3.074    0.052    0.157    7.638    Izotov2012AA546
2.549    1.663    0.052    0.436    7.441    Izotov2012AA546
1.230    2.227    0.055    0.144    7.432    Izotov2012AA546
0.894    4.075    0.054    0.237    7.640    Izotov2012AA546
2.019    2.111    0.056    0.297    7.398    Izotov2012AA546
0.696    1.999    0.030    0.097    7.046    Izotov2012AA546
1.955    1.364    0.086    0.261    7.009    Izotov2012AA546
1.674    1.643    0.066    0.223    7.200    Izotov2012AA546
2.758    2.262    0.057    0.377    7.247    Izotov2012AA546
1.566    2.364    0.070    0.291    7.702    Izotov2012AA546
0.940    5.595    0.044    0.171    7.757    Izotov2012AA546
0.862    5.131    0.050    0.170    7.797    Izotov2012AA546
2.084    2.277    0.046    0.222    7.238    Izotov2012AA546
1.889    3.411    0.079    0.224    7.827    Izotov2012AA546
2.341    3.522    0.089    0.236    7.764    Izotov2012AA546
1.279    5.023    0.046    0.175    7.717    Izotov2012AA546
1.514    1.615    0.069    0.228    7.469    Izotov2012AA546
1.996    1.588    0.076    0.180    7.444    Izotov2012AA546
1.203    2.814    0.031    0.145    7.342    Izotov2012AA546
0.576    6.659    0.022    0.090    7.778    Izotov2012AA546
1.086    4.635    0.021    0.120    7.634    Izotov2012AA546
0.625    4.689    0.023    0.084    7.605    Izotov2012AA546
1.146    4.098    0.029    0.148    7.714    Izotov2012AA546
1.345    2.358    0.064    0.299    7.579    Izotov2012AA546
1.040    3.977    0.024    0.133    7.590    Izotov2012AA546
0.326    4.260    0.010    0.046    7.397    Izotov2012AA546
1.013    2.673    0.029    0.131    7.453    Izotov2012AA546
1.107    2.095    0.039    0.232    7.471    Izotov2012AA546
1.399    3.375    0.078    0.285    7.728    Izotov2012AA546
1.447    4.140    0.065    0.257    7.654    Izotov2012AA546
1.378    3.821    0.077    0.296    7.722    Izotov2012AA546
1.099    2.626    0.037    0.102    7.510    Izotov2012AA546
0.941    5.577    0.050    0.145    7.747    Izotov2012AA546
1.962    3.688    0.059    0.239    7.799    Izotov2012AA546
1.680    4.479    0.052    0.210    7.895    Izotov2012AA546
2.000    3.184    0.074    0.250    7.801    Izotov2012AA546
0.829    5.745    0.031    0.121    7.768    Izotov2012AA546
0.479    5.305    0.026    0.092    7.651    Izotov2012AA546
0.700    5.459    0.025    0.109    7.668    Izotov2012AA546
0.280    5.915    0.012    0.049    7.536    Izotov2012AA546
0.287    7.840    0.008    0.035    7.755    Izotov2012AA546
4.130    1.780    0.360    0.413    8.405    LiBresolin2013ApJ766
2.380    3.290    0.356    0.394    8.395    LiBresolin2013ApJ766
1.690    4.760    0.084    0.158    8.244    LiBresolin2013ApJ766
3.050    2.900    0.172    0.259    8.225    LiBresolin2013ApJ766
3.410    2.510    0.216    0.580    7.943    LiBresolin2013ApJ766
2.260    3.300    0.155    0.271    8.129    LiBresolin2013ApJ766
2.340    3.870    0.149    0.285    8.210    LiBresolin2013ApJ766
2.120    4.570    0.177    0.271    8.351    LiBresolin2013ApJ766
2.220    5.590    0.089    0.114    8.208    LiBresolin2013ApJ766
2.320    2.600    0.097    0.277    7.791    LiBresolin2013ApJ766
1.140    5.410    0.055    0.137    8.104    Esteban2014MNRAS443
0.880    5.440    0.033    0.133    7.876    Esteban2014MNRAS443
1.330    6.080    0.058    0.190    8.007    Esteban2014MNRAS443
1.540    5.140    0.130    0.248    8.320    Esteban2014MNRAS443
1.380    6.420    0.073    0.257    8.061    Esteban2014MNRAS443
0.960    6.950    0.044    0.152    8.075    Esteban2014MNRAS443
0.790    6.470    0.116    0.142    8.013    Esteban2014MNRAS443
1.780    5.320    0.094    0.368    8.207    Esteban2014MNRAS443
2.150    1.350    0.890    0.390    7.340    Esteban2014MNRAS443
2.083    4.519    0.048    0.207    7.824    Nicholls2014ApJ786
2.901    5.174    0.070    0.269    8.123    Nicholls2014ApJ786
3.393    4.398    0.065    0.298    8.062    Nicholls2014ApJ786
2.865    1.903    0.040    0.201    7.561    Nicholls2014ApJ786
4.241    2.561    0.146    0.553    7.830    Nicholls2014ApJ786
2.882    4.203    0.077    0.334    7.907    Nicholls2014ApJ786
4.848    2.667    0.119    0.508    8.294    Nicholls2014ApJ786
4.402    3.228    0.126    0.459    7.921    Nicholls2014ApJ786
3.158    5.022    0.086    0.333    7.938    Nicholls2014ApJ786
1.794    4.626    0.057    0.205    7.866    Nicholls2014ApJ786
2.819    3.512    0.079    0.294    7.857    Nicholls2014ApJ786
3.122    2.973    0.086    0.396    7.876    Nicholls2014ApJ786
3.439    3.913    0.119    0.396    8.042    Nicholls2014ApJ786
1.963    5.695    0.064    0.241    7.987    Nicholls2014ApJ786
2.688    2.726    0.063    0.312    7.801    Nicholls2014ApJ786
2.100    0.580    0.810    0.401    8.603    Zurita2012MNRAS427
1.700    0.440    0.800    0.390    8.232    Zurita2012MNRAS427
1.430    1.140    0.630    0.260    8.369    Zurita2012MNRAS427
1.590    0.340    0.970    0.491    8.584    Zurita2012MNRAS427
1.580    2.510    0.320    0.188    8.240    Zurita2012MNRAS427
2.300    2.200    0.480    0.301    8.229    Zurita2012MNRAS427
1.500    3.200    0.340    0.219    8.322    Zurita2012MNRAS427
2.200    0.590    0.710    0.477    8.242    Zurita2012MNRAS427
0.467    1.399    0.021    0.074    7.163    Skillman2013ApJ146
0.465    1.453    0.025    0.063    7.151    Skillman2013ApJ146
1.780    0.183    1.020    0.530    8.393    Berg2013ApJ775
2.340    0.670    0.920    0.550    8.483    Berg2013ApJ775
1.660    0.260    0.930    0.640    8.210    Berg2013ApJ775
1.830    0.239    0.880    0.580    8.567    Berg2013ApJ775
2.480    0.680    0.640    0.430    8.481    Berg2013ApJ775
2.320    1.330    0.410    0.325    8.196    Berg2013ApJ775
1.670    0.880    0.600    0.490    8.075    Berg2013ApJ775
2.730    1.200    0.590    0.590    8.311    Berg2013ApJ775
2.820    1.560    0.520    0.406    8.286    Berg2013ApJ775
1.590    4.530    0.120    0.169    8.305    Berg2013ApJ775
3.100    1.940    0.240    0.410    7.765    Berg2013ApJ775
2.610    3.640    0.175    0.260    8.245    Berg2013ApJ775
2.810    3.430    0.160    0.300    8.119    Berg2013ApJ775
2.820    1.260    0.520    0.410    8.354    Berg2013ApJ775
1.900    1.000    0.450    0.380    8.417    Berg2013ApJ775
2.340    1.280    0.460    0.390    8.373    Berg2013ApJ775
2.470    1.960    0.370    0.370    8.366    Berg2013ApJ775
2.440    3.780    0.180    0.320    8.274    Berg2013ApJ775
2.440    3.250    0.170    0.261    8.339    Berg2013ApJ775
2.310    4.000    0.130    0.227    8.171    Berg2013ApJ775
1.941    4.159    0.064    0.445    7.771    Haurberg2015ApJ800
3.102    2.504    0.182    0.675    7.739    Annibali2015astro-ph150
2.167    3.727    0.150    0.480    7.864    Annibali2015astro-ph150
2.358    3.152    0.116    0.288    7.930    Annibali2015astro-ph150
2.072    4.113    0.104    0.321    8.046    Annibali2015astro-ph150
1.458    4.258    0.085    0.259    7.924    Annibali2015astro-ph150
1.576    4.275    0.097    0.299    7.913    Annibali2015astro-ph150
2.256    3.727    0.123    0.405    7.965    Annibali2015astro-ph150
2.724    3.236    0.180    0.525    7.935    Annibali2015astro-ph150
3.056    2.919    0.284    0.767    7.835    Annibali2015astro-ph150
2.955    3.676    0.164    0.501    7.849    Annibali2015astro-ph150
1.673    4.413    0.078    0.248    7.902    Haurberg2013ApJ765
3.386    3.257    0.158    0.629    8.110    Haurberg2013ApJ765
2.491    3.841    0.127    0.436    8.033    Haurberg2013ApJ765
3.004    3.237    0.143    0.543    7.835    Haurberg2013ApJ765
